idVehiculo;deposito;tipoVehiculo;motivo;turno;grua;fechaEntrada;tipoVia;via;numero;cp
VC20230223150059;VICALVARO;3;14;1;S344;2023-02-23 14:57:00;CALLE;LAGARTERA;SN;28053
PI20230223164528;PASEO IMPERIAL;3;19;2;S323;2023-02-23 16:43:00;CALLE;EMBAJADORES;186;28045
CO20230223164500;COLON;3;7;2;S313;2023-02-23 16:44:00;CALLE;PANAMA;5;28036
PI20230223165812;PASEO IMPERIAL;3;19;2;S325;2023-02-23 16:57:00;PASEO;ERMITA DEL SANTO;76;28037
PI20230223170352;PASEO IMPERIAL;3;19;2;S330;2023-02-23 17:02:00;PASEO;ERMITA DEL  SANTO;76;28011
ES20230223171356;ESCUADRON;4;6;2;S321;2023-02-23 17:12:00;CALLE;MARTINEZ DE LA RIVA;76;28038
M320230223171813;MEDIODIA 3;3;14;2;S320;2023-02-23 17:17:00;CALLE;LA DEL MANOJO DE ROSAS;46;28041
VC20230223171821;VICALVARO;1;20;2;S345;2023-02-23 17:17:00;CALLE;LOPEZ DE HOYOS;3;28043
M320230223174802;MEDIODIA 3;3;28;2;S328;2023-02-23 17:46:00;VIA;CARPETANA;57;28047
PI20230223175723;PASEO IMPERIAL;3;8;2;S323;2023-02-23 17:56:00;CALLE;CABEZA;16;28012
VC20230223181717;VICALVARO;4;37;2;S309;2023-02-23 18:14:00;CALLE;SAN ARTURO;4;28048
M320230223184646;MEDIODIA 3;3;14;2;S355;2023-02-23 18:31:00;CALLE;FLORENCIO GARCIA;42;28027
VC20230223183414;VICALVARO;4;14;2;S333;2023-02-23 18:32:00;CALLE;CAÑADA REAL DE MERINAS;SN;28052
CO20230223183512;COLON;3;44;2;S354;2023-02-23 18:34:00;CALLE;CAUNEDO;34;28037
PI20230223185419;PASEO IMPERIAL;3;44;2;S332;2023-02-23 18:53:00;CALLE;PAN Y TORO;56;28041
M320230223190924;MEDIODIA 3;3;14;2;S314;2023-02-23 19:08:00;CALLE;MOLINA DE SEGURA;27;28030
PI20230223191312;PASEO IMPERIAL;3;6;2;S321;2023-02-23 19:12:00;CALLE;HIGUERAS;3;28047
VC20230223191913;VICALVARO;1;14;2;S373;2023-02-23 19:18:00;CALLE;ARROYO DE LAS PILILLAS;26;12356
M320230223192740;MEDIODIA 3;3;14;2;S312;2023-02-23 19:26:00;CALLE;GOLFO DE SALONICA;9;28033
ES20230223195312;ESCUADRON;1;16;2;S316;2023-02-23 19:48:00;CALLE;JOSÉ ANTONIO NOVAIS;SN ;28040
M320230223195927;MEDIODIA 3;3;14;2;S334;2023-02-23 19:50:00;CALLE;PUERTO DE VELATE;SN;28018
VC20230223202054;VICALVARO;3;20;2;S311;2023-02-23 20:18:00;CALLE;CULTURA;SN;28033
CO20230223202510;COLON;1;14;2;S304;2023-02-23 20:23:00;PASEO;CASTELLANA;212;28046
ES20230223203133;ESCUADRON;3;14;2;S323;2023-02-23 20:28:00;CALLE;CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN;8;28047
PI20230223203209;PASEO IMPERIAL;3;46;2;S330;2023-02-23 20:31:00;CALLE;ALONDRA;38;28025
VC20230223204149;VICALVARO;1;20;2;S354;2023-02-23 20:39:00;CALLE;ALCALDE SAINZ BARANDA;92;28009
VC20230223204548;VICALVARO;3;14;2;S370;2023-02-23 20:44:00;AVENIDA;ALBUFERA;0;28031
ES20230223210235;ESCUADRON;1;14;2;S333;2023-02-23 21:00:00;CALLE;CEBREROS;105;28011
PI20230223210754;PASEO IMPERIAL;3;44;2;S332;2023-02-23 21:06:00;CALLE;AGUAS;8;28005
M320230223211112;MEDIODIA 3;3;14;2;S331;2023-02-23 21:10:00;CALLE;SANTIAGO ESTEVEZ;21;28019
PI20230223220041;PASEO IMPERIAL;3;6;2;S321;2023-02-23 21:59:00;CALLE;NICOLAS SANCHEZ;43;28026
ES20230223225417;ESCUADRON;1;16;3;S346;2023-02-23 22:50:00;CALLE;SINESIO DELGADO;0;28029
ES20230223225852;ESCUADRON;3;13;3;S316;2023-02-23 22:57:00;AVENIDA;ALBUFERA;1;28031
VC20230224001337;VICALVARO;3;37;3;S353;2023-02-24 00:00:00;PARQUE;DEPORTIVO PUERTA DE HIERRO A6 KM7;;0    
VC20230224000355;VICALVARO;1;16;3;S370;2023-02-24 00:00:00;AVENIDA;RAFAEL ALBERTI;;28018
ES20230224002255;ESCUADRON;3;13;3;S346;2023-02-24 00:18:00;AVENIDA;VENTISQUERO DE LA CONDESA;;28035
ES20230224010124;ESCUADRON;1;20;3;S365;2023-02-24 01:00:00;CALLE;MARIA JESUS;2;28019
CO20230224011735;COLON;3;7;3;S367;2023-02-24 01:15:00;PLAZA;VAZQUEZ DE MELLA;12;28004
CO20230224011904;COLON;3;44;3;S354;2023-02-24 01:18:00;CALLE;MANIPA;83;28027
CO20230224022206;COLON;3;42;3;S356;2023-02-24 02:15:00;CALLE;LARRA;1;28004
CO20230224022230;COLON;3;42;3;S365;2023-02-24 02:16:00;CALLE;LARRA;1;0000 
VC20230224023054;VICALVARO;1;16;3;S370;2023-02-24 02:25:00;AVENIDA;ANDALUCIA;;0    
CO20230224022751;COLON;3;42;3;S353;2023-02-24 02:27:00;CALLE;LARRA;5;0000 
CO20230224023148;COLON;3;42;3;S316;2023-02-24 02:30:00;CALLE;LARRA;1;28004
ES20230224023659;ESCUADRON;3;13;3;S346;2023-02-24 02:34:00;CALLE;GRAN VIA;46;28013
VC20230224030715;VICALVARO;3;16;3;S367;2023-02-24 03:05:00;GLORIETA;ARCENTALES;0;28037
CO20230224033720;COLON;3;42;3;S316;2023-02-24 03:35:00;CALLE;LARRA;1;28004
CO20230224033906;COLON;3;42;3;S353;2023-02-24 03:38:00;CALLE;LARRA;1;0000 
ES20230224050210;ESCUADRON;3;13;3;S354;2023-02-24 05:00:00;CALLE;SESEÑA;0;28024
ES20230224051356;ESCUADRON;3;13;3;S356;2023-02-24 05:10:00;CALLE;PUERTO DE LA BONAIGUA;44;
ES20230224052156;ESCUADRON;3;13;3;S357;2023-02-24 05:10:00;AUTOVIA;A 6;6.400;0    
CO20230224051830;COLON;3;44;3;S365;2023-02-24 05:15:00;CALLE;GENERAL MARVA;72;28026
CO20230224053115;COLON;3;14;3;S367;2023-02-24 05:30:00;PLAZA;ESPAÑA;19;28013
CO20230224071757;COLON;3;7;1;S360;2023-02-24 07:16:00;CALLE;MARQUES DE CASA RIERA;2;28014
ES20230224073214;ESCUADRON;3;13;1;S315;2023-02-24 07:27:00;CALLE;DE LA OCA;0;0
ES20230224074045;ESCUADRON;1;13;1;S351;2023-02-24 07:39:00;AVENIDA;GRAN VIA;28;28013
PI20230224082810;PASEO IMPERIAL;3;12;1;S353;2023-02-24 08:05:00;AVENIDA;CIUDAD DE BARCELONA;2;28007
CO20230224081900;COLON;3;7;1;S360;2023-02-24 08:17:00;CALLE;O DONNEL;50;28009
RE20230224081901;EL RECUERDO;3;6;1;S365;2023-02-24 08:17:00;CALLE;CORAZON DE MARIA;82;0
ES20230224085152;ESCUADRON;3;7;1;S318;2023-02-24 08:51:00;CALLE;ANA ALBIS;12561.6;0
PI20230224093505;PASEO IMPERIAL;3;46;1;S330;2023-02-24 09:25:00;CALLE;ANTONIO LOPEZ;48;28019
RE20230224093225;EL RECUERDO;3;7;1;S313;2023-02-24 09:31:00;CALLE;VIRGEN DEL LLUC;67;28027
ES20230224093759;ESCUADRON;3;14;1;S317;2023-02-24 09:36:00;CALLE;PAULINA ODIAGA;;28019
CO20230224095556;COLON;3;7;1;S360;2023-02-24 09:53:00;CALLE;NUÑEZ DE BALBOA;93;28006
VC20230224101130;VICALVARO;4;14;1;S344;2023-02-24 10:00:00;CALLE;GODELLA;133;28021
VC20230224102353;VICALVARO;3;14;1;S314;2023-02-24 10:10:00;CALLE;CORREGIDOR MENDO DE ZUÑIGA;32;28030
PI20230224101755;PASEO IMPERIAL;4;8;1;S321;2023-02-24 10:10:00;CALLE;HILARIO SANGRADOR;8;28011
PI20230224101929;PASEO IMPERIAL;3;3;1;S335;2023-02-24 10:15:00;CALLE;SAN BERNARDO;50;28015
RE20230224102756;EL RECUERDO;3;7;1;S311;2023-02-24 10:26:00;CALLE;SANTA ENGRACIA;103;28003
PI20230224104402;PASEO IMPERIAL;3;3;1;S338;2023-02-24 10:30:00;CALLE;NICOLAS SANCHEZ;38;28026
PI20230224104558;PASEO IMPERIAL;3;30;1;S332;2023-02-24 10:40:00;CALLE;RODRIGUEZ DE SAN PEDRO;8;28015
CO20230224104332;COLON;3;33;1;S354;2023-02-24 10:41:00;CALLE;SAN ROMAN DEL VALLE;0;28037
ES20230224104715;ESCUADRON;3;7;1;S318;2023-02-24 10:46:00;CALLE;FERIAL;;28011
ES20230224104838;ESCUADRON;1;14;1;S373;2023-02-24 10:47:00;CALLE;ARCOS DE JALÓN;;28037
ES20230224104957;ESCUADRON;1;14;1;S373;2023-02-24 10:49:00;CALLE;PORCELANA;;28037
PI20230224105438;PASEO IMPERIAL;3;31;1;S320;2023-02-24 10:49:00;CALLE;ALCALDE SAINZ DE BARANDA;43;28009
ES20230224110015;ESCUADRON;1;30;1;S373;2023-02-24 10:59:00;CALLE;SAN BERNARDO;;28015
PI20230224110211;PASEO IMPERIAL;3;6;1;S331;2023-02-24 11:00:00;CALLE;DE LOS ROBLES;11;28053
ES20230224110342;ESCUADRON;1;30;1;S373;2023-02-24 11:02:00;CALLE;SAN BERNARDO;;28015
CO20230224110405;COLON;3;7;1;S365;2023-02-24 11:02:00;CALLE;VITAL AZA;104;28017
RE20230224110431;EL RECUERDO;3;7;1;S303;2023-02-24 11:03:00;CALLE;JOSE ANTONIO NAVARRETE;1;28043
ES20230224110532;ESCUADRON;1;30;1;S373;2023-02-24 11:04:00;CALLE;SAN BERNARDO;;28015
CO20230224110810;COLON;3;6;1;S353;2023-02-24 11:07:00;CALLE;CAUNEDO;57;28037
M320230224113510;MEDIODIA 3;3;31;1;S315;2023-02-24 11:09:00;CALLE;JUANITA CRUZ;0;28049
PI20230224111819;PASEO IMPERIAL;3;30;1;S336;2023-02-24 11:10:00;CALLE;RODRIGUEZ SAN PEDRO;8;28015
CO20230224111437;COLON;3;7;1;S360;2023-02-24 11:13:00;CALLE;SERRANO ANGUITA;13;28019
PI20230224112319;PASEO IMPERIAL;3;19;1;S346;2023-02-24 11:20:00;PASEO;ERMITA DEL SANTO;71;28019
PI20230224112735;PASEO IMPERIAL;3;7;1;S316;2023-02-24 11:23:00;TRAVESIA;VIVERO;0;28011
PI20230224113535;PASEO IMPERIAL;3;12;1;S328;2023-02-24 11:28:00;AVENIDA;CIUDAD DE BARCELONA;1;28007
RE20230224113129;EL RECUERDO;3;46;1;S313;2023-02-24 11:28:00;CALLE;MORATALAZ;2;28030
RE20230224113254;EL RECUERDO;3;11;1;S351;2023-02-24 11:30:00;CALLE;DOCTOR FLEMING;17;0    
ES20230224113857;ESCUADRON;4;14;1;S330;2023-02-24 11:38:00;CALLE;ANTONIO LOPEZ;;28026
PI20230224115037;PASEO IMPERIAL;3;7;1;S348;2023-02-24 11:40:00;CALLE;FERIAL;FAR.25;28011
VC20230224121447;VICALVARO;3;14;1;S344;2023-02-24 12:00:00;CALLE;RIO GRANDE;2;28038
CO20230224121837;COLON;3;54;1;S354;2023-02-24 12:17:00;CALLE;ZURBARAN;30;28010
ES20230224122255;ESCUADRON;3;14;1;S335;2023-02-24 12:21:00;CALLE;CALLE DE LA VIA;;28019
CO20230224122731;COLON;3;3;1;S360;2023-02-24 12:25:00;CALLE;ACUERDO;0;28015
CO20230224123220;COLON;3;33;1;S365;2023-02-24 12:29:00;AVENIDA;GUADALAJARA;0;28022
ES20230224123556;ESCUADRON;3;14;1;S346;2023-02-24 12:34:00;CALLE;DE LA SECOYA;20;28044
CO20230224123839;COLON;3;7;1;S353;2023-02-24 12:37:00;CALLE;SAGASTA;0;28004
ES20230224123914;ESCUADRON;3;8;1;S316;2023-02-24 12:38:00;CALLE;SERAFIN VIVERO;0;28050
VC20230224130154;VICALVARO;3;14;1;S320;2023-02-24 13:00:00;CALLE;LA PUEBLANUEVA;11;28051
VC20230224130406;VICALVARO;4;57;1;S331;2023-02-24 13:02:00;CALLE;SERENA;0;28017
VC20230224130854;VICALVARO;3;14;1;S314;2023-02-24 13:07:00;CALLE;HERMANOS GARCIA NOBLEJAS;160;28037
PI20230224131044;PASEO IMPERIAL;3;44;1;S332;2023-02-24 13:09:00;PASEO;ALABARDEROS;20;28024
CO20230224131141;COLON;3;44;1;S367;2023-02-24 13:10:00;AVENIDA;GUADALAJARA SN;65;28037
VC20230224132633;VICALVARO;3;14;1;S313;2023-02-24 13:15:00;CALLE;ALMARZA;66;28033
VC20230224132718;VICALVARO;3;14;1;S321;2023-02-24 13:25:00;CALLE;ENRIQUE GARCÍA ALVAREZ;0;28031
PI20230224132811;PASEO IMPERIAL;3;6;1;S339;2023-02-24 13:27:00;CALLE;QUINCE DE AGOSTO;4;28026
M320230224133034;MEDIODIA 3;3;14;1;S330;2023-02-24 13:29:00;CALLE;DE QUERO;13;28024
VC20230224135416;VICALVARO;3;20;1;S336;2023-02-24 13:35:00;DRECERA;MARTIN AREVALO;51;28021
PI20230224134043;PASEO IMPERIAL;3;14;1;S338;2023-02-24 13:35:00;CALLE;ESPINAR;14;28047
VC20230224134742;VICALVARO;3;14;1;S354;2023-02-24 13:46:00;CALLE;AMPOSTA;8;28037
PI20230224140806;PASEO IMPERIAL;3;7;1;S317;2023-02-24 13:50:00;CALLE;SANCHIDRIAN;0;0    
VC20230224135516;VICALVARO;3;14;1;S344;2023-02-24 13:53:00;CALLE;CINCELADORES;17;28037
RE20230224140427;EL RECUERDO;4;14;1;S311;2023-02-24 14:02:00;CALLE;HERMANOS GARCÍA NOBLEJAS;160;28037
ES20230224140920;ESCUADRON;1;14;1;S373;2023-02-24 14:08:00;CALLE;SAN MARIANO;;28022
ES20230224141205;ESCUADRON;1;14;1;S373;2023-02-24 14:10:00;CALLE;SANTA ENGRACIA;;28003
ES20230224141349;ESCUADRON;1;14;1;S373;2023-02-24 14:12:00;CALLE;BLASA PEREZ;;28019
VC20230224142159;VICALVARO;3;14;1;S314;2023-02-24 14:20:00;CALLE;MONTE MONJUICH;11;28031
VC20230224162431;VICALVARO;3;14;2;S365;2023-02-24 16:23:00;CALLE;JOSE PAULETE;0;28038
VC20230224164125;VICALVARO;3;14;2;S316;2023-02-24 16:40:00;CALLE;TORREJON DE LA CALZADA;0;28052
CO20230224170339;COLON;3;19;2;S369;2023-02-24 16:55:00;TRAVESIA;CONDE DUQUE;;28015
PI20230224171109;PASEO IMPERIAL;3;44;2;S320;2023-02-24 17:10:00;CALLE;DE ROCHAPEA;9;28041
CO20230224172447;COLON;3;19;2;S353;2023-02-24 17:22:00;TRAVESIA;CONDE DUQUE;0;28015
CO20230224172909;COLON;3;7;2;S350;2023-02-24 17:28:00;CALLE;PRIMAVERA DE PRAGA;18;28030
RE20230224173414;EL RECUERDO;3;9;2;S303;2023-02-24 17:33:00;CALLE;DE LA GALERA;0;28042
CO20230224181155;COLON;3;4;2;S358;2023-02-24 18:11:00;CALLE;PUERTOLLANO;4;28027
VC20230224182112;VICALVARO;3;18;2;S322;2023-02-24 18:15:00;CALLE;PINTOR IGNACIO ZULOAGA;16;28050
ES20230224184130;ESCUADRON;3;14;2;S354;2023-02-24 18:37:00;CALLE;SAN BERNARDO;82;28015
ES20230224185727;ESCUADRON;1;14;2;S373;2023-02-24 18:55:00;PLAZA;LAVAPIES;8;28012
ES20230224185914;ESCUADRON;1;8;2;S373;2023-02-24 18:55:00;CALLE;CL LOPEZ DE HOYOS;341;28043
ES20230224190314;ESCUADRON;1;13;2;S315;2023-02-24 19:01:00;AVENIDA;PABLO IGLESIAS;SN;28039
RE20230224190922;EL RECUERDO;1;47;2;S313;2023-02-24 19:03:00;AUTOVIA;M30 CALZADA EXTERIOR LATERAL PK. 2800;0;
ES20230224191657;ESCUADRON;3;14;2;S309;2023-02-24 19:14:00;CALLE;SANGENJO;14;28034
VC20230224193729;VICALVARO;3;20;2;S301;2023-02-24 19:36:00;CALLE;ALCALA;108;28022
M320230224200954;MEDIODIA 3;3;14;2;S312;2023-02-24 19:50:00;CALLE;ROSA DE CASTRO;15;28043
CO20230224202808;COLON;3;37;2;S353;2023-02-24 20:27:00;CALLE; ALCALA;;28027
ES20230224203545;ESCUADRON;3;37;2;S316;2023-02-24 20:33:00;CALLE;ARMENGOT;9;28019
VC20230224203959;VICALVARO;4;14;2;S320;2023-02-24 20:36:00;AVENIDA;PLAZA DE TOROS;3;28025
PI20230224205833;PASEO IMPERIAL;3;1;2;S321;2023-02-24 20:57:00;CALLE;CASTROJERIZ;20;28025
VC20230224210757;VICALVARO;3;20;2;S322;2023-02-24 21:06:00;CALLE;GALATEA;1;28042
VC20230224211323;VICALVARO;1;24;2;S373;2023-02-24 21:11:00;CALLE;PICO DE LOS ARTILLEROS;47;28030
RE20230224211328;EL RECUERDO;3;6;2;S312;2023-02-24 21:12:00;CALLE;ALBERTO ALCOCER;19;0    
VC20230224212154;VICALVARO;3;14;2;S301;2023-02-24 21:20:00;CALLE;REAL DE ARGANDA;SN;0    
VC20230224212203;VICALVARO;1;14;2;S326;2023-02-24 21:20:00;CALLE;CEBREROS;0;28011
CO20230224213438;COLON;3;49;2;S370;2023-02-24 21:33:00;CALLE;TIMOTEO PEREZ RUBIO;0;28053
VC20230224220233;VICALVARO;3;20;2;S340;2023-02-24 22:01:00;CARRETERA;00 COLMENAR VIEJO KM. 13;SN;
M320230224220956;MEDIODIA 3;3;14;2;S323;2023-02-24 22:08:00;CALLE;ALBINO HERNANDEZ LAZARO;7;28021
ES20230224230157;ESCUADRON;1;13;3;S346;2023-02-24 23:00:00;PLAZA;CIBELES;0;28014
ES20230224233951;ESCUADRON;3;13;3;S350;2023-02-24 23:39:00;GLORIETA;PIRAMIDES;0;28005
M320230225004209;MEDIODIA 3;3;14;3;S353;2023-02-25 00:05:00;CALLE;MAESE NICOLAS;3;28053
VC20230225010643;VICALVARO;3;20;3;S369;2023-02-25 00:50:00;AVENIDA;PADRE PIQUER;35;28024
CO20230225005718;COLON;1;7;3;S358;2023-02-25 00:54:00;CALLE;SANCHIDRIAN;0;0    
ES20230225025059;ESCUADRON;3;13;3;S360;2023-02-25 01:00:00;CALLE;VALLE INCLAN;64;28044
ES20230225010410;ESCUADRON;3;13;3;S315;2023-02-25 01:00:00;AVENIDA;DE LOS ANDES;0;28043
CO20230225010540;COLON;3;7;3;S346;2023-02-25 01:04:00;CALLE;SANCHIDRIAN;0;28024
M320230225011046;MEDIODIA 3;3;14;3;S355;2023-02-25 01:08:00;CALLE;JARANDILLA;0;28044
CO20230225011546;COLON;1;54;3;S357;2023-02-25 01:10:00;RONDA;ATOCHA;38;28012
M320230225013203;MEDIODIA 3;4;14;3;S354;2023-02-25 01:30:00;CALLE;SEMINARIO DE NOBLES;1;28015
ES20230225020133;ESCUADRON;1;49;3;S369;2023-02-25 01:50:00;PASEO;DEL PRADO;2;28014
M320230225021026;MEDIODIA 3;3;14;3;S350;2023-02-25 02:08:00;PLAZA;ESPAÑA;0;28013
CO20230225021717;COLON;3;7;3;S358;2023-02-25 02:16:00;PASEO;CASTELLANA;141;28046
CO20230225025449;COLON;3;44;3;S360;2023-02-25 02:45:00;CALLE;CANAL DEL BOSFORO;76;28022
CO20230225025809;COLON;3;8;3;S355;2023-02-25 02:57:00;CALLE;CASTROJERIZ;12;28025
VC20230225030537;VICALVARO;3;37;3;S315;2023-02-25 03:04:00;CALLE;SANTA FELICIDAD;30;28017
ES20230225031506;ESCUADRON;3;14;3;S357;2023-02-25 03:13:00;CALLE;TIMOTEO PEREZ RUBIO;2;28053
ES20230225031643;ESCUADRON;4;13;3;S367;2023-02-25 03:15:00;CALLE;TIMOTEO PEREZ RUBIO;2;28053
ES20230225035114;ESCUADRON;3;6;3;S346;2023-02-25 03:48:00;CALLE;DEL ANSAR;9;28047
ES20230225041602;ESCUADRON;3;13;3;S353;2023-02-25 04:00:00;AVENIDA;RAMON Y CAJAL;0;28016
CO20230225041912;COLON;3;46;3;S358;2023-02-25 04:11:00;CALLE;ORDICIA;0;28041
ES20230225041541;ESCUADRON;3;13;3;S369;2023-02-25 04:14:00;CALLE;VIRGEN GUADALIPANA;0;0
ES20230225041956;ESCUADRON;3;13;3;S315;2023-02-25 04:19:00;CALLE;GRAN VIA;46;28013
ES20230225042714;ESCUADRON;3;13;3;S350;2023-02-25 04:26:00;CALLE;DEL REAL MADRID;19;28025
CO20230225045642;COLON;3;5;3;S360;2023-02-25 04:55:00;CALLE;HIGUERAS;13;28047
M320230225050613;MEDIODIA 3;4;5;3;S354;2023-02-25 05:00:00;CALLE;HIGUERAS;13;28047
CO20230225050946;COLON;1;8;3;S355;2023-02-25 05:08:00;PLAZA;SANTA MARIA SOLEDAD TORRES ACOSTA;2;28004
CO20230225053121;COLON;3;13;3;S369;2023-02-25 05:25:00;PLAZA;VIRGEN GUADALUPANA;0;28016
CO20230225052516;COLON;3;28;3;S358;2023-02-25 05:25:00;CALLE;CARLOS SOLE;52;28038
CO20230225053216;COLON;3;13;3;S357;2023-02-25 05:30:00;PLAZA;VIRGEN GUADALUPANA;0;28016
CO20230225061046;COLON;3;24;3;S367;2023-02-25 05:55:00;CALLE;HUERTA CASTAÑEDA;13;28011
ES20230225070818;ESCUADRON;1;13;1;S318;2023-02-25 07:07:00;PLAZA;COLON;;28000
ES20230225071048;ESCUADRON;3;13;1;S215;2023-02-25 07:09:00;CALLE;ARTURO SORIA;;28033
PI20230225083003;PASEO IMPERIAL;3;7;1;S320;2023-02-25 08:27:00;AVENIDA;POBLADOS;SN;28054
ES20230225084337;ESCUADRON;3;49;1;S317;2023-02-25 08:42:00;PLAZA;DE ESPAÑA;;0    
CO20230225085531;COLON;3;7;1;S363;2023-02-25 08:53:00;CALLE;AYERBE;SN;00   
CO20230225090821;COLON;3;7;1;S353;2023-02-25 09:05:00;CALLE;AYERBE;0;28042
ES20230225090859;ESCUADRON;3;13;1;S318;2023-02-25 09:07:00;CALLE;CTRA BOADILLA;40;28024
ES20230225092122;ESCUADRON;1;7;1;S373;2023-02-25 09:20:00;PASEO;MORET;;28008
PI20230225092500;PASEO IMPERIAL;3;2;1;S331;2023-02-25 09:23:00;PLAZA;INDEPENDENCIA;SN;0    
PI20230225092711;PASEO IMPERIAL;3;7;1;S325;2023-02-25 09:25:00;CALLE;FERROVIARIO;59;28028
ES20230225092734;ESCUADRON;3;13;1;S334;2023-02-25 09:26:00;AVENIDA;ABRANTES;;28026
M320230225093432;MEDIODIA 3;3;7;1;S335;2023-02-25 09:32:00;PASEO;DE FERROVIARIOS;12;28021
PI20230225093923;PASEO IMPERIAL;3;31;1;S333;2023-02-25 09:37:00;CALLE;SANTA CASILDA;8;28005
M320230225100116;MEDIODIA 3;3;14;1;S215;2023-02-25 09:59:00;CALLE;LUIS I;39;28043
ES20230225100750;ESCUADRON;3;49;1;S327;2023-02-25 10:01:00;PLAZA;ESPAÑA;;28013
M320230225105906;MEDIODIA 3;3;14;1;S358;2023-02-25 10:05:00;CALLE;LUIS I;39;28043
VC20230225100715;VICALVARO;4;14;1;S322;2023-02-25 10:06:00;CALLE;LUIS I;56;28031
M320230225103602;MEDIODIA 3;3;28;1;S318;2023-02-25 10:33:00;CALLE;FRANCISCO DEL PINO;SN;28021
RE20230225104227;EL RECUERDO;3;19;1;S311;2023-02-25 10:40:00;CALLE;ESTRECHO GIBRALTAR;11;28027
VC20230225111220;VICALVARO;3;14;1;S320;2023-02-25 11:10:00;CARRETERA;VALDEMINGOMEZ;SN;28051
M320230225112714;MEDIODIA 3;4;3;1;S363;2023-02-25 11:25:00;CALLE;SIERRA VIEJA;69;28033
VC20230225124124;VICALVARO;3;14;1;S353;2023-02-25 11:25:00;CALLE;PUERTO DE BALBARAN;15;0    
RE20230225112941;EL RECUERDO;4;7;1;S305;2023-02-25 11:27:00;CALLE;AYERBE;SN;00   
CO20230225113505;COLON;3;7;1;S215;2023-02-25 11:33:00;CAMINO;DE LOS VINATEROS;103;28030
PI20230225114717;PASEO IMPERIAL;3;5;1;S325;2023-02-25 11:44:00;CALLE;FERIAL;SN;28011
ES20230225114803;ESCUADRON;3;8;1;S338;2023-02-25 11:47:00;TRAVESIA;VIVERO;;28011
CO20230225115709;COLON;3;6;1;S357;2023-02-25 11:55:00;CALLE;PALERMO;4;28043
CO20230225120319;COLON;6;54;1;S329;2023-02-25 12:01:00;CALLE;GRAN VIA;SN;28013
ES20230225120921;ESCUADRON;4;14;1;S333;2023-02-25 12:06:00;PASEO;PINTOR ROSALES;6;28008
PI20230225123109;PASEO IMPERIAL;3;8;1;S334;2023-02-25 12:29:00;CALLE;FELIPE CASTRO;34;28026
RE20230225125155;EL RECUERDO;3;7;1;S311;2023-02-25 12:50:00;CALLE;DE OÑA;10;28050
CO20230225125809;COLON;3;6;1;S335;2023-02-25 12:57:00;CALLE;NUÑEZ DE BALBOA;45;28001
RE20230225135314;EL RECUERDO;3;44;1;S310;2023-02-25 13:52:00;CALLE;GARGANCHON;212;28042
PI20230225163455;PASEO IMPERIAL;3;44;2;S320;2023-02-25 16:33:00;CALLE;MARINA LAVANDEIRA;13;28025
RE20230225165314;EL RECUERDO;3;7;2;S310;2023-02-25 16:51:00;CALLE;PASEO DE LA HABABA;31;28036
VC20230225170304;VICALVARO;3;20;2;S314;2023-02-25 17:01:00;CALLE;CAÑADA REAL GALIANA;1;28052
ES20230225174144;ESCUADRON;3;14;2;S334;2023-02-25 17:40:00;CALLE;DEL GENERAL RICARDOS;94;28025
ES20230225175648;ESCUADRON;4;8;2;S321;2023-02-25 17:55:00;RONDA;LAGO;1;28011
CO20230225180017;COLON;3;7;2;S357;2023-02-25 17:55:00;PASEO;HABANA;31;28036
M320230225175948;MEDIODIA 3;3;14;2;S367;2023-02-25 17:57:00;CALLE;BUSTAMANTE;7;28045
ES20230225182025;ESCUADRON;1;14;2;S373;2023-02-25 18:08:00;CALLE;SAGASTA;32;28004
PI20230225182220;PASEO IMPERIAL;3;8;2;S320;2023-02-25 18:20:00;RONDA;DEL LAGO;0;0    
PI20230225182751;PASEO IMPERIAL;3;44;2;S330;2023-02-25 18:26:00;CALLE;JUAN PEÑALVER;71;28021
PI20230225182950;PASEO IMPERIAL;3;36;2;S332;2023-02-25 18:27:00;AVENIDA;PALOMERAS;79;28018
PI20230225182942;PASEO IMPERIAL;3;8;2;S327;2023-02-25 18:28:00;RONDA;DEL LAGO;1;0    
VC20230225192447;VICALVARO;3;14;2;S314;2023-02-25 19:23:00;CALLE;AEROPUERTO T3;21;0    
ES20230225200852;ESCUADRON;3;13;2;S316;2023-02-25 20:07:00;PASEO;RECOLETOS;11;28004
CO20230225201142;COLON;4;6;2;S365;2023-02-25 20:09:00;CALLE;APOLONIO MORALES;29;28036
PI20230225202902;PASEO IMPERIAL;3;6;2;S301;2023-02-25 20:27:00;CALLE;MARINA VEGA;22;28026
